1,jsPath,controllerId,eventId,url,app,sg,so
287,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",FI_1Q_TOPLogic,openLedgerDialogFromGL,,,,
288,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",FI_1Q_TOPLogic,endYearEntered,,,,
289,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",FI_1Q_TOPLogic,startDayEntered,,,,
290,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",FI_1Q_TOPLogic,startAccountCodeEnteredinLedger,,,,
291,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",COALedgerLayout,readLedger,${FsPo}CORE/ReadLedgerList?action=SO,http://192.168.156.156:14000/FS/,CORE,ReadLedgerListSO
292,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",FI_1Q_TOPLogic,endAccountCodeEnteredinLedger,,,,
293,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",COALedgerLayout,error,,,,
294,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",FI_1Q_TOPLogic,endMonthEntered,,,,
295,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",FI_1Q_TOPLogic,startMonthEntered,,,,
296,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",FI_1Q_TOPLogic,coaListClickedinLedger,,,,
297,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",COALedgerLayout,readCOAList,${FsPo}CORE/ReadCOAList?action=SO,http://192.168.156.156:14000/FS/,CORE,ReadCOAListSO
298,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",COALedgerLayout,success,,,,
299,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",FI_1Q_TOPLogic,startYearEntered,,,,
300,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",FI_1Q_TOPLogic,LedgerListClicked,,,,
301,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",COALedgerLayout,readLedgerAll,,,,
302,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",FI_1Q_TOPLogic,endDayEntered,,,,
303,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",COALedgerLayout,readAccountName,${FsPo}CORE/ReadCOA?action=SO,http://192.168.156.156:14000/FS/,CORE,ReadCOASO
304,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",COALedgerLayout,success,,,,
305,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ttbData.js']",FI_1Q_TOPLogic,dayFocus,,,,
306,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ttbData.js']",FI_1Q_TOPLogic,openLedgerDialogFromTTB,,,,
307,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ttbData.js']",FI_1Q_TOPLogic,dayEntered,,,,
308,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ttbData.js']",TotalTrialBalance,readTTB,${FsPo}CORE/ReadTTBList?action=ByCOA,http://192.168.156.156:14000/FS/,CORE,ReadTTBListByCOA
309,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ttbData.js']",TotalTrialBalance,success,,,,
310,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ttbData.js']",TotalTrialBalance,error,,,,
311,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'dateError.js']",FStop3062Logic,checkDay,,,,
312,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'dateError.js']",FStop3062Logic,checkYear,,,,
313,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'dateError.js']",FStop3062Logic,checkMonth,,,,
314,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'delete.js']",FStop3062Logic,Delete,,,,
315,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'delete.js']",FStop3062Logic,success,,,,
316,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'delete.js']",FStop3062Logic,Cancel,,,,
317,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'delete.js']",FStop3062Logic,error,,,,
318,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToCode_TaxOffice,,,,
319,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToPBS,,,,
320,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToTest_Css,,,,
321,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToProject,,,,
322,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToDynamicCSS,,,,
323,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToJournal,,,,
324,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeISAccount,,,,
325,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToSite,,,,
326,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToInfra_Account,,,,
327,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToSARE,,,,
328,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToDocjl,,,,
329,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToPIS,,,,
330,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToGL,,,,
331,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToTTB,,,,
332,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToProduct,,,,
333,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,init,,,,
334,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToEtc_Etc1,,,,
335,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToInfra,,,,
336,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToInfraClient_Client1,,,,
337,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToMain01,,,,
338,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToIncomeStatement,,,,
339,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToFs,,,,
340,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToCodeLayout,,,,
341,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToCompany,,,,
342,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToPRECCO,,,,
343,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToLedger,,,,
344,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToEmp,,,,
345,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToFixedAssetManageLayout,,,,
346,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToMainFS,,,,
347,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToClosing,,,,
348,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",FI_1Q_TOPLogic,routeToCode,,,,
