xmlPath,parentObject,widget,controller,event,jsPath,url,app,sg,so,matching
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_2_1', 'LinearLayout956_2_1', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_2_1_2,FI_1Q_TOPLogic,routeToFs,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237', 'LinearLayout956', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_13,FI_1Q_TOPLogic,routeToProduct,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_4', 'MainFScsp_HelpLayout', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_8_4,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout956_1', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",ImageView105_1,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_2', 'LinearLayout956_2', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_2_8,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout129', 'LinearLayout429', 'PFSLayout', 'MainFI_1Q_TOPLayout']",Chip88_1,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_2_1', 'LinearLayout956_2_1', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_2_1_8,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout445', 'LinearLayout429', 'PFSLayout', 'MainFI_1Q_TOPLayout']",Icon472,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['StatusBar', 'PFSLayout', 'MainFI_1Q_TOPLayout']",TextView_StatusbarExplain,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237', 'LinearLayout956', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_9,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout956', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",ImageView105,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_1', 'LinearLayout956_1', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_1_14,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_2_1', 'LinearLayout956_2_1', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_2_1_6,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout661', 'RightBar', 'MainFI_1Q_TOPLayout']",ImageView693,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_2', 'LinearLayout956_2', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_2,FI_1Q_TOPLogic,routeToFixedAssetManageLayout,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout956', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",LinearLayout1237,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_1', 'LinearLayout956_1', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_1_3,FI_1Q_TOPLogic,routeToTTB,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['PFSLayout', 'MainFI_1Q_TOPLayout']",LinearLayout429,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_2_1', 'LinearLayout956_2_1', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_2_1_5,FI_1Q_TOPLogic,routeToSARE,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']",['MainFI_1Q_TOPLayout'],LeftBar,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['RightBar', 'MainFI_1Q_TOPLayout']",LinearLayout740,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237', 'LinearLayout956', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_17,FI_1Q_TOPLogic,routeToEtc_Etc1,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout956_2', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",LinearLayout1237_2,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout956_1', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",LinearLayout1237_1,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_1', 'LinearLayout956_1', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_1_9,FI_1Q_TOPLogic,routeToJournal,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_1', 'LinearLayout956_1', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_1_13,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['MainFScsp_HelpLayout', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",LinearLayout1011_4,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['RightBar', 'MainFI_1Q_TOPLayout']",LinearLayout661,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_1', 'LinearLayout956_1', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_1_11,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_2', 'LinearLayout956_2', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_2_7,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_2', 'LinearLayout956_2', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_2_6,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_4', 'MainFScsp_HelpLayout', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_4_4,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout1237_4', 'MainFScsp_HelpLayout', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth2_11_4,FI_1Q_TOPLogic,routeToDynamicCSS,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'common', 'routing.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout956', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth1,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['MainFScsp_HelpLayout', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",LinearLayout1237_4,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout956_2_1', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",MenuDepth1_2_1,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout974_4', 'MainFScsp_HelpLayout', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",ImageView1262_4,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']",['MainFI_1Q_TOPLayout'],RightBar,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'MainFI_1Q_TOPLayout.tlf']","['LinearLayout956_2', 'LayoutMain', 'PFSLayout', 'MainFI_1Q_TOPLayout']",ImageView105_2,MainFI_1Q_TOPLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'test.tlf']",[],test,,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'test.tlf']",['test'],TableView19,,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget536e8530a7ef3fe5a12255ef7aaf9d50', 'TableViewDocCopyMove', 'LinearLayout20', 'DocCopyLayout']",Widget2000023b292f31fd8389310725d708a4,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget75f4fb230f923cc290e6883d15c146ed', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widgetb49dba0541943209ba6d322934baf9ac,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['LinearLayout258Copy', 'DocCopyLayout']",TextField166,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget75f4fb230f923cc290e6883d15c146ed,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['TableViewDocCopyMove', 'LinearLayout20', 'DocCopyLayout']",Widget786891b6275932fe832d3ce735536430,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget536e8530a7ef3fe5a12255ef7aaf9d50', 'TableViewDocCopyMove', 'LinearLayout20', 'DocCopyLayout']",Widgetfafc7f484bc730f1abe709daa83ad842,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget5a37ea50eadd34ecb30a30408f774036', 'Widget9fa414c6a99630c490cacfa203a37da3', 'TableViewDocSalesCopyMove', 'LinearLayout40', 'DocCopyLayout']",Widgetd42aad5917643046ac89713b2d3fcc3b,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget5a37ea50eadd34ecb30a30408f774036', 'Widget9fa414c6a99630c490cacfa203a37da3', 'TableViewDocSalesCopyMove', 'LinearLayout40', 'DocCopyLayout']",Widgetfd2bf53e3d89373abe77487bd78bda47,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget9fa414c6a99630c490cacfa203a37da3', 'TableViewDocSalesCopyMove', 'LinearLayout40', 'DocCopyLayout']",Widget5a37ea50eadd34ecb30a30408f774036,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']",['DocCopyLayout'],LinearLayout20,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget75f4fb230f923cc290e6883d15c146ed', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget78f79051554a39dcbf183ff3f2edf613,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget6c47e4e2cd223f7c9e2ed77453371c64', 'Widgetc3e58c17f0c33c6ca6c05bb1ae87abb5', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget0e8f4e8adf1f33149ea91a7a227cad3c,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget536e8530a7ef3fe5a12255ef7aaf9d50', 'TableViewDocCopyMove', 'LinearLayout20', 'DocCopyLayout']",Widgetcd8b262fb8c23197967a525423f1e4d,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget6c47e4e2cd223f7c9e2ed77453371c64', 'Widgetc3e58c17f0c33c6ca6c05bb1ae87abb5', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget76e2f758cd003c3aaf2d8c6461f55810,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widgetf5e92406b30c38dcaeb182802bdb58a4', 'Widget786891b6275932fe832d3ce735536430', 'TableViewDocCopyMove', 'LinearLayout20', 'DocCopyLayout']",Widgetca03a3135c2234f5a1bbc7c586a3d40,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']",['DocCopyLayout'],LinearLayout109Copy,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widgetf5e92406b30c38dcaeb182802bdb58a4', 'Widget786891b6275932fe832d3ce735536430', 'TableViewDocCopyMove', 'LinearLayout20', 'DocCopyLayout']",Widgete2ff2574bcde3f3f806a8f5a0fd802d6,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['LinearLayout258Copy', 'DocCopyLayout']",CheckBox441,DocCopyLayoutLogic,changeJournalCopy,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'docjl', 'DocCopy.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']",['DocCopyLayout'],LinearLayout90,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widgetf5e92406b30c38dcaeb182802bdb58a4', 'Widget786891b6275932fe832d3ce735536430', 'TableViewDocCopyMove', 'LinearLayout20', 'DocCopyLayout']",Widget31ba235e108b367a918e066d84c4a74e,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget536e8530a7ef3fe5a12255ef7aaf9d50', 'TableViewDocCopyMove', 'LinearLayout20', 'DocCopyLayout']",Widget61d206988853315cad1c54d75426a137,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget75f4fb230f923cc290e6883d15c146ed', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widgetfdf51c74aeab3e339e0bc561808f2310,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget536e8530a7ef3fe5a12255ef7aaf9d50', 'TableViewDocCopyMove', 'LinearLayout20', 'DocCopyLayout']",Widget216949770b76326ab449fef5274ed140,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget536e8530a7ef3fe5a12255ef7aaf9d50', 'TableViewDocCopyMove', 'LinearLayout20', 'DocCopyLayout']",Widgetfafc7f484bc730f1abe709daa83ad42,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget6c47e4e2cd223f7c9e2ed77453371c64', 'Widgetc3e58c17f0c33c6ca6c05bb1ae87abb5', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget3e2d14b1da1938f6be0f95137bfd8a80,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['LinearLayout258Copy', 'DocCopyLayout']",Button194,DocCopyLayoutLogic,changeAbstract,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'docjl', 'DocCopy.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget18db5a8471d13c958331a8d59249fce5', 'TableViewDocSalesCopyMove', 'LinearLayout40', 'DocCopyLayout']",Widget9e737a7aac6e39df955e5369e7bffbe7,DocCopyLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget75f4fb230f923cc290e6883d15c146ed', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget51e6ffc454703866bd14eb2143ee44fa,DocCopyLayoutLogic,,[],,,,,N
