1,xmlPath,parentWidget,widgetID,controllerId,eventId,jsPath,url,app,sg,so 
938,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextView268_1_2_1_1_1_1,PisMainLayoutLogic,,[],,,,
939,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextView268_1_2_1_1_1_2,PisMainLayoutLogic,,[],,,,
940,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextField150_2_2_1_1_1_1,PisMainLayoutLogic,,[],,,,
941,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextView268_1_2_1_1_1_1_1_1_1_1,PisMainLayoutLogic,,[],,,,
942,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextView268_1_2_1_1_1_1_1_1_1_1_1,PisMainLayoutLogic,,[],,,,
943,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextView268_1_2_1_1_1_1_1_1_1,PisMainLayoutLogic,,[],,,,
944,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextView268_1_2_1_1_1_1_1_1,PisMainLayoutLogic,,[],,,,
945,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextView268_1_2_1_1_1_1_1,PisMainLayoutLogic,,[],,,,
946,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextField150_2_2_1_1_1_1_1,PisMainLayoutLogic,,[],,,,
947,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextField150_2_2_1_1_1_1_1_4,PisMainLayoutLogic,,[],,,,
948,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextField150_2_2_1_1_1_1_1_3,PisMainLayoutLogic,,[],,,,
949,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextField150_2_2_1_1_1_1_1_1,PisMainLayoutLogic,,[],,,,
950,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextField150_2_2_1_1_1_1_1_2,PisMainLayoutLogic,,[],,,,
951,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextField150_2_2_1_1_1_1_1_3_1,PisMainLayoutLogic,,[],,,,
952,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextField150_2_2_1_1_1_1_1_1_1,PisMainLayoutLogic,,[],,,,
953,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextField150_2_2_1_1_1_1_2,PisMainLayoutLogic,,[],,,,
954,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextField150_2_2_1_1_1_1_3,PisMainLayoutLogic,,[],,,,
955,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextField150_2_2_1_1_1_1_4,PisMainLayoutLogic,,[],,,,
956,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextField150_2_2_1_1_1_1_5,PisMainLayoutLogic,,[],,,,
957,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout467_1', 'AbsoluteLayout173_1', 'AbsoluteLayout235', 'PisMainLayout']",TextField150_2_2_1_1_1_1_6,PisMainLayoutLogic,,[],,,,
958,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['AbsoluteLayout235', 'PisMainLayout']",pistable,PisMainLayoutLogic,,[],,,,
959,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['pistable', 'AbsoluteLayout235', 'PisMainLayout']",TableView66_TableHeader0_1,PisMainLayoutLogic,,[],,,,
960,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_TableHeader0_1', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",TableView66_HeaderRow2_1,PisMainLayoutLogic,,[],,,,
961,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_HeaderRow2_1', 'TableView66_TableHeader0_1', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",TableView66_HeaderColumn3_1,PisMainLayoutLogic,,[],,,,
962,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_HeaderRow2_1', 'TableView66_TableHeader0_1', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",TableView66_HeaderColumn4_1,PisMainLayoutLogic,,[],,,,
963,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_HeaderRow2_1', 'TableView66_TableHeader0_1', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",TableView66_HeaderColumn5_1,PisMainLayoutLogic,,[],,,,
964,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_HeaderRow2_1', 'TableView66_TableHeader0_1', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",TableView66_HeaderColumn6_1,PisMainLayoutLogic,,[],,,,
965,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_HeaderRow2_1', 'TableView66_TableHeader0_1', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",TableView66_HeaderColumn7_1,PisMainLayoutLogic,,[],,,,
966,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['pistable', 'AbsoluteLayout235', 'PisMainLayout']",Widget930cc5ed60a43c0b81980580eac9198f,PisMainLayoutLogic,,[],,,,
967,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['Widget930cc5ed60a43c0b81980580eac9198f', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",TableView66_RowItem1_1,PisMainLayoutLogic,,[],,,,
968,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_RowItem1_1', 'Widget930cc5ed60a43c0b81980580eac9198f', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",TableView66_ColumnItem9_1,PisMainLayoutLogic,,[],,,,
969,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_ColumnItem9_1', 'TableView66_RowItem1_1', 'Widget930cc5ed60a43c0b81980580eac9198f', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",TableView66_ColumnItem9_CheckBox_1,PisMainLayoutLogic,,[],,,,
970,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_RowItem1_1', 'Widget930cc5ed60a43c0b81980580eac9198f', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",TableView66_ColumnItem10_1,PisMainLayoutLogic,,[],,,,
971,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_ColumnItem10_1', 'TableView66_RowItem1_1', 'Widget930cc5ed60a43c0b81980580eac9198f', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",Widget86d0feb0a44b3faa84fead5d622f3192_1,PisMainLayoutLogic,,[],,,,
972,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_RowItem1_1', 'Widget930cc5ed60a43c0b81980580eac9198f', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",TableView66_ColumnItem11_1,PisMainLayoutLogic,,[],,,,
973,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_ColumnItem11_1', 'TableView66_RowItem1_1', 'Widget930cc5ed60a43c0b81980580eac9198f', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",Widgetea25e2cfeedf3c9785ecc2edf6669e74_1,PisMainLayoutLogic,CodeInsert,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",${FsPo}HB/ReadAccount4NameByCode?action=SO,http://192.168.156.156:14000/FS/,HB,ReadAccount4NameByCodeSO
974,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_RowItem1_1', 'Widget930cc5ed60a43c0b81980580eac9198f', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",TableView66_ColumnItem12_1,PisMainLayoutLogic,,[],,,,
975,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_ColumnItem12_1', 'TableView66_RowItem1_1', 'Widget930cc5ed60a43c0b81980580eac9198f', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",Widgetb62e841711c73d15b9fd3007c3e14e92_1,PisMainLayoutLogic,,[],,,,
976,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_RowItem1_1', 'Widget930cc5ed60a43c0b81980580eac9198f', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",TableView66_ColumnItem13_1,PisMainLayoutLogic,,[],,,,
977,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_ColumnItem13_1', 'TableView66_RowItem1_1', 'Widget930cc5ed60a43c0b81980580eac9198f', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",Widgetf45544e1582236659be97cca1d35d838_1,PisMainLayoutLogic,UpdateAmount,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",${FsPo}SM/UpdatePISAmount?action=SO,http://192.168.156.156:14000/FS/,SM,UpdatePISAmountSO
978,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'infra', 'preincomestatement', 'PisMainLayout.tlf']","['TableView66_ColumnItem13_1', 'TableView66_RowItem1_1', 'Widget930cc5ed60a43c0b81980580eac9198f', 'pistable', 'AbsoluteLayout235', 'PisMainLayout']",Widgetf45544e1582236659be97cca1d35d838_1,PisMainLayoutLogic,UpdateAmount,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",${FsPo}SM/UpdatePISAmount?action=SO,http://192.168.156.156:14000/FS/,SM,UpdatePISAmountSO
979,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']",[],JournalLayout,JournalLayoutLogic,,[],,,,
980,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']",[],JournalLayout,JournalLayoutLogic,,[],,,,
981,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']",['JournalLayout'],LinearLayout_Top_,JournalLayoutLogic,,[],,,,
982,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout_Top_', 'JournalLayout']",LinearLayout290_,JournalLayoutLogic,,[],,,,
983,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout_Top_', 'JournalLayout']",LinearLayout297_,JournalLayoutLogic,,[],,,,
984,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout297_', 'LinearLayout_Top_', 'JournalLayout']",TextView331_,JournalLayoutLogic,,[],,,,
985,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout_Top_', 'JournalLayout']",LinearLayout152_,JournalLayoutLogic,,[],,,,
986,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']",['JournalLayout'],LinearLayout29,JournalLayoutLogic,,[],,,,
987,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout29', 'JournalLayout']",LinearLayout140,JournalLayoutLogic,,[],,,,
988,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout29', 'JournalLayout']",LinearLayout76,JournalLayoutLogic,,[],,,,
989,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextView425,JournalLayoutLogic,,[],,,,
990,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextFieldJournalStartYear,JournalLayoutLogic,enterJournalStartYear,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",,,,
991,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextView7165,JournalLayoutLogic,,[],,,,
992,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextFieldJournalStartMonth,JournalLayoutLogic,enterJournalStartMonth,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",,,,
993,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextView8124,JournalLayoutLogic,,[],,,,
994,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextFieldJournalStartDate,JournalLayoutLogic,enterJournalStartDate,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",,,,
995,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextView9104,JournalLayoutLogic,,[],,,,
996,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextView350,JournalLayoutLogic,,[],,,,
997,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextFieldJournalEndYear,JournalLayoutLogic,enterJournalEndYear,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",,,,
998,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextView765_1,JournalLayoutLogic,,[],,,,
999,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextFieldJournalEndMonth,JournalLayoutLogic,enterJournalEndMonth,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",,,,
1000,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextView8124_1,JournalLayoutLogic,,[],,,,
1001,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextFieldJournalEndDate,JournalLayoutLogic,enterJournalEndDate,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",,,,
1002,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextView9104_1,JournalLayoutLogic,,[],,,,
1003,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextView471,JournalLayoutLogic,,[],,,,
